sos_id,AVAPPDATE,AVAPPTYPE,AVRECVDATE,AVSENTDATE,PARTYAFFIL,PHONE
OH0024978760,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0016449856,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0016438523,8/20/2020,WITHDRAWN,/  /,/  /,---,614.890.0217
OH0020246348,8/19/2020,WITHDRAWN,/  /,/  /,---,614.557.3750
OH0022023910,8/12/2020,WITHDRAWN,/  /,/  /,---,614.975.1870
OH0018196025,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0024731599,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016497827,8/11/2020,WITHDRAWN,/  /,/  /,DEM,740.803.3020
OH0025678482,8/20/2020,WITHDRAWN,/  /,/  /,---,614.940.2456
OH0018921319,8/24/2020,WITHDRAWN,/  /,/  /,DEM,740.881.9216
OH0024274605,8/21/2020,WITHDRAWN,/  /,/  /,---,740.324.0820
OH0023825564,8/18/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0023237068,8/19/2020,WITHDRAWN,/  /,/  /,---,614.464.7679
OH0023600416,8/19/2020,WITHDRAWN,/  /,/  /,DEM,740.604.0117
OH0016449454,8/18/2020,WITHDRAWN,/  /,/  /,---,740.408.2390
OH0016481478,8/17/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0016463475,8/18/2020,WITHDRAWN,/  /,/  /,NON,740.362.4524
OH0016514470,8/11/2020,WITHDRAWN,/  /,/  /,NON,740.965.2596
OH0022491905,8/24/2020,WITHDRAWN,/  /,/  /,---,614.316.8020
OH0016495157,8/21/2020,WITHDRAWN,/  /,/  /,---,614.436.4220
OH0024811847,8/24/2020,WITHDRAWN,/  /,/  /,---,614.599.6883
OH0018574744,8/19/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0016430903,8/19/2020,WITHDRAWN,/  /,/  /,---,614.899.1939
OH0016468987,8/21/2020,WITHDRAWN,/  /,/  /,---,614.805.6182
OH0023056525,8/19/2020,WITHDRAWN,/  /,/  /,---,614.390.4260
OH0024281005,8/20/2020,WITHDRAWN,/  /,/  /,---,614.390.4260
OH0016458698,8/12/2020,WITHDRAWN,/  /,/  /,---,614.792.8368
OH0016458691,8/12/2020,WITHDRAWN,/  /,/  /,---,614.792.8368
OH0016482745,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0022889667,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0019263525,8/21/2020,WITHDRAWN,/  /,/  /,---,740.417.1342
OH0025397724,8/21/2020,WITHDRAWN,/  /,/  /,DEM,614.620.8776
OH0019756794,8/24/2020,WITHDRAWN,/  /,/  /,---,614.448.1564
OH0024812380,8/19/2020,WITHDRAWN,/  /,/  /,---,505.301.1700
OH0024359960,7/28/2020,WITHDRAWN,/  /,/  /,DEM,419.367.2538
OH0016455356,8/14/2020,WITHDRAWN,/  /,/  /,DEM,740.815.5612
OH0020171401,8/17/2020,WITHDRAWN,/  /,/  /,---,614.905.0771
OH0020171453,8/17/2020,WITHDRAWN,/  /,/  /,---,614.905.0772
OH0020141765,8/14/2020,WITHDRAWN,/  /,/  /,---,740.417.4590
OH0016507559,8/20/2020,WITHDRAWN,/  /,/  /,---,740.803.0980
OH0016507546,8/19/2020,WITHDRAWN,/  /,/  /,---,614.746.4793
OH0016444339,8/18/2020,WITHDRAWN,/  /,/  /,DEM,614.855.2768
OH0025293403,8/12/2020,WITHDRAWN,/  /,/  /,---,216.318.6490
OH0016445726,8/24/2020,WITHDRAWN,/  /,/  /,---,740.972.5340
OH0018911149,8/24/2020,WITHDRAWN,/  /,/  /,---,614.800.4563
OH0025344697,8/20/2020,WITHDRAWN,/  /,/  /,---,419.260.3777
OH0019578432,8/18/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0021648675,8/12/2020,WITHDRAWN,/  /,/  /,---,740.417.9251
OH0016488693,8/24/2020,WITHDRAWN,/  /,/  /,---,703.371.8386
OH0024408088,7/28/2020,WITHDRAWN,/  /,/  /,---,740.464.0449
OH0016506306,8/24/2020,WITHDRAWN,/  /,/  /,---,740.362.4174
OH0025159394,8/17/2020,WITHDRAWN,/  /,/  /,---,440.364.0662
OH0018555240,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0024538094,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0023248614,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0023950335,8/19/2020,WITHDRAWN,/  /,/  /,---,614.975.0220
OH0016463055,8/21/2020,WITHDRAWN,/  /,/  /,---,614.370.6311
OH0016514679,8/18/2020,WITHDRAWN,/  /,/  /,---,740.833.5835
OH0016501493,8/18/2020,WITHDRAWN,/  /,/  /,DEM,740.369.1764
OH0016427249,8/17/2020,WITHDRAWN,/  /,/  /,---,614.561.1746
OH0023612118,8/21/2020,WITHDRAWN,/  /,/  /,DEM,614.259.3470
OH0016488659,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0023922440,8/21/2020,WITHDRAWN,/  /,/  /,DEM,573.855.3055
OH0016481032,8/20/2020,WITHDRAWN,/  /,/  /,DEM,419.773.3148
OH0016496795,7/28/2020,WITHDRAWN,/  /,/  /,---,740.362.4741
OH0024731162,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016507438,8/24/2020,WITHDRAWN,/  /,/  /,DEM,614.419.6953
OH0022732231,8/11/2020,WITHDRAWN,/  /,/  /,DEM,614.499.3147
OH0024941779,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0018917782,8/19/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0019060430,8/12/2020,WITHDRAWN,/  /,/  /,DEM,614.578.6626
OH0016470807,7/28/2020,WITHDRAWN,/  /,/  /,---, 
OH0016446021,7/28/2020,WITHDRAWN,/  /,/  /,---,740.602.1423
OH0022825148,8/12/2020,WITHDRAWN,/  /,/  /,DEM,614.668.6483
OH0023555780,8/17/2020,WITHDRAWN,/  /,/  /,DEM,614.785.1065
OH0021995652,8/21/2020,WITHDRAWN,/  /,/  /,---,614.891.4365
OH0021811419,8/19/2020,WITHDRAWN,/  /,/  /,---,614.891.4365
OH0016518940,8/18/2020,WITHDRAWN,/  /,/  /,DEM,740.369.3928
OH0024785342,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0021614925,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016512138,8/19/2020,WITHDRAWN,/  /,/  /,---,614.401.7587
OH0024445110,8/11/2020,WITHDRAWN,/  /,/  /,---, 
OH0016507381,8/18/2020,WITHDRAWN,/  /,/  /,DEM,740.881.5325
OH0016494405,8/12/2020,WITHDRAWN,/  /,/  /,---,740.549.3503
OH0019922814,8/18/2020,WITHDRAWN,/  /,/  /,NON,330.416.8774
OH0025397834,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016420557,8/19/2020,WITHDRAWN,/  /,/  /,NON, 
OH0025306106,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0025306100,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0025113003,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016486257,8/19/2020,WITHDRAWN,/  /,/  /,---,614.523.4354
OH0016421295,7/29/2020,WITHDRAWN,/  /,/  /,---, 
OH0016421186,7/29/2020,WITHDRAWN,/  /,/  /,---, 
OH0025356933,8/19/2020,WITHDRAWN,/  /,/  /,---,740.497.9840
OH0018868022,8/19/2020,WITHDRAWN,/  /,/  /,---,740.548.3898
OH0021532034,8/18/2020,WITHDRAWN,/  /,/  /,---,614.572.3430
OH0018868023,8/18/2020,WITHDRAWN,/  /,/  /,---,740.548.3898
OH0022750763,8/11/2020,WITHDRAWN,/  /,/  /,---,614.596.9901
OH0023426638,8/20/2020,WITHDRAWN,/  /,/  /,DEM,614.787.3268
OH0016447979,8/11/2020,WITHDRAWN,/  /,/  /,---,740.833.5061
OH0024251216,8/20/2020,WITHDRAWN,/  /,/  /,---,614.288.6084
OH0024413248,8/10/2020,WITHDRAWN,/  /,/  /,---,614.623.3879
OH0017871549,8/24/2020,WITHDRAWN,/  /,/  /,---,614.738.9931
OH0020108487,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0016492976,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0024761308,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0021784067,8/21/2020,WITHDRAWN,/  /,/  /,---,614.619.8335
OH0022329579,8/21/2020,WITHDRAWN,/  /,/  /,DEM,330.327.7385
OH0022269461,8/20/2020,WITHDRAWN,/  /,/  /,DEM,330.327.5070
OH0016483803,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0016453420,8/19/2020,WITHDRAWN,/  /,/  /,---,614.206.9795
OH0016462351,8/19/2020,WITHDRAWN,/  /,/  /,---,614.632.7380
OH0016419595,8/20/2020,WITHDRAWN,/  /,/  /,---,614.785.6838
OH0016444939,8/20/2020,WITHDRAWN,/  /,/  /,---,614.785.6838
OH0016505235,8/19/2020,WITHDRAWN,/  /,/  /,---,740.747.2183
OH0016431079,8/13/2020,WITHDRAWN,/  /,/  /,---,740.657.1689
OH0025461345,8/21/2020,WITHDRAWN,/  /,/  /,---,740.833.5004
OH0019050647,8/17/2020,WITHDRAWN,/  /,/  /,DEM,614.778.8602
OH0018610479,7/29/2020,WITHDRAWN,/  /,/  /,---,614.592.4146
OH0016504250,8/13/2020,WITHDRAWN,/  /,/  /,---,740.363.9641
OH0021295369,8/18/2020,WITHDRAWN,/  /,/  /,---,614.517.5323
OH0016474646,8/19/2020,WITHDRAWN,/  /,/  /,---,740.815.9603
OH0018772149,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0019640294,8/21/2020,WITHDRAWN,/  /,/  /,---,614.895.7134
OH0025367857,8/17/2020,WITHDRAWN,/  /,/  /,DEM,614.906.5055
OH0022381240,8/24/2020,WITHDRAWN,/  /,/  /,---,614.329.9397
OH0021335713,7/29/2020,WITHDRAWN,/  /,/  /,---,614.551.0304
OH0021905285,8/21/2020,WITHDRAWN,/  /,/  /,---,614.562.1888
OH0025532408,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016482429,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0022166515,8/18/2020,WITHDRAWN,/  /,/  /,---,614.312.9399
OH0016431422,8/12/2020,WITHDRAWN,/  /,/  /,---,614.848.3638
OH0025212546,8/14/2020,WITHDRAWN,/  /,/  /,---,832.265.1505
OH0016473713,8/20/2020,WITHDRAWN,/  /,/  /,---,740.369.6400
OH0025242555,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0025242550,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0016504259,8/20/2020,WITHDRAWN,/  /,/  /,NON, 
OH0023697354,8/24/2020,WITHDRAWN,/  /,/  /,---,614.330.6219
OH0018877538,8/12/2020,WITHDRAWN,/  /,/  /,DEM,614.822.5566
OH0019735701,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016482403,8/7/2020,WITHDRAWN,/  /,/  /,DEM,614.975.0134
OH0024847231,8/4/2020,WITHDRAWN,/  /,/  /,---, 
OH0020894524,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0016469762,8/18/2020,WITHDRAWN,/  /,/  /,DEM,740.972.5681
OH0024445303,8/17/2020,WITHDRAWN,/  /,/  /,DEM,614.732.1655
OH0016439494,8/20/2020,WITHDRAWN,/  /,/  /,DEM,614.554.1888
OH0023845287,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0025008544,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0024574620,8/18/2020,WITHDRAWN,/  /,/  /,DEM,901.828.9550
OH0025306960,8/17/2020,WITHDRAWN,/  /,/  /,---,614.620.8223
OH0016462762,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0025267694,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0016424080,8/21/2020,WITHDRAWN,/  /,/  /,REP,614.789.9813
OH0022483116,8/19/2020,WITHDRAWN,/  /,/  /,NON,614.284.2626
OH0019155148,8/19/2020,WITHDRAWN,/  /,/  /,NON,740.602.0562
OH0019580841,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0025174994,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0021842981,8/21/2020,WITHDRAWN,/  /,/  /,---,513.571.5133
OH0025111290,8/18/2020,WITHDRAWN,/  /,/  /,---,614.347.9308
OH0019683803,8/19/2020,WITHDRAWN,/  /,/  /,---,614.798.8287
OH0024443975,8/19/2020,WITHDRAWN,/  /,/  /,---,614.678.0131
OH0021361633,8/21/2020,WITHDRAWN,/  /,/  /,---,740.516.0338
OH0025307173,8/19/2020,WITHDRAWN,/  /,/  /,---,614.707.2679
OH0024328789,8/20/2020,WITHDRAWN,/  /,/  /,---,260.414.8819
OH0024800405,7/31/2020,WITHDRAWN,/  /,/  /,DEM,614.436.8411
OH0016512851,8/11/2020,WITHDRAWN,/  /,/  /,---,740.602.7503
OH0018823948,8/19/2020,WITHDRAWN,/  /,/  /,---,740.272.3458
OH0018921391,8/11/2020,WITHDRAWN,/  /,/  /,---,740.363.5208
OH0023641117,7/30/2020,WITHDRAWN,/  /,/  /,---,614.832.8832
OH0016469285,8/24/2020,WITHDRAWN,/  /,/  /,DEM,614.256.2534
OH0016436695,8/17/2020,WITHDRAWN,/  /,/  /,---,614.329.8960
OH0023538227,8/18/2020,WITHDRAWN,/  /,/  /,DEM,614.595.4324
OH0025157239,8/20/2020,WITHDRAWN,/  /,/  /,---,732.668.2459
OH0016454585,8/24/2020,WITHDRAWN,/  /,/  /,---,614.832.9503
OH0020527481,8/21/2020,WITHDRAWN,/  /,/  /,---,614.543.1390
OH0024083028,8/24/2020,WITHDRAWN,/  /,/  /,---,347.280.8441
OH0023603401,8/17/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0024044839,8/17/2020,WITHDRAWN,/  /,/  /,---,614.634.1878
OH0020898932,8/18/2020,WITHDRAWN,/  /,/  /,DEM,312.888.5443
OH0025086264,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0018974047,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0018974043,8/21/2020,WITHDRAWN,/  /,/  /,---,614.668.9301
OH0022012789,8/12/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0022263266,8/12/2020,WITHDRAWN,/  /,/  /,---,614.569.9091
OH0016426293,8/24/2020,WITHDRAWN,/  /,/  /,---,740.972.8777
OH0020290293,8/19/2020,WITHDRAWN,/  /,/  /,---,516.849.2803
OH0025334068,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0025059549,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0025223823,8/19/2020,WITHDRAWN,/  /,/  /,---,330.429.4871
OH0023191666,8/13/2020,WITHDRAWN,/  /,/  /,DEM,614.288.7667
OH0024732259,7/29/2020,WITHDRAWN,/  /,/  /,DEM,614.678.6274
OH0025674791,8/20/2020,WITHDRAWN,/  /,/  /,---,740.972.8822
OH0022532610,8/21/2020,WITHDRAWN,/  /,/  /,DEM,740.816.0319
OH0019800490,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016436668,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0025312408,8/24/2020,WITHDRAWN,/  /,/  /,---,614.882.5779
OH0016492130,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016449574,8/17/2020,WITHDRAWN,/  /,/  /,---,614.799.8777
OH0016472844,8/20/2020,WITHDRAWN,/  /,/  /,REP,740.549.2243
OH0016474380,8/20/2020,WITHDRAWN,/  /,/  /,REP,740.549.2243
OH0024854586,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0025353847,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0016473766,8/19/2020,WITHDRAWN,/  /,/  /,---,614.800.6275
OH0024800100,7/30/2020,WITHDRAWN,/  /,/  /,---,614.352.1666
OH0021159429,8/12/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0020968724,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0022380339,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0024394806,8/18/2020,WITHDRAWN,/  /,/  /,---,469.767.4890
OH0016477144,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0024355990,8/19/2020,WITHDRAWN,/  /,/  /,---,614.857.5312
OH0025051993,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0016489896,8/18/2020,WITHDRAWN,/  /,/  /,NON,614.738.1961
OH0022889643,8/5/2020,WITHDRAWN,/  /,/  /,---, 
OH0025432227,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0016497439,8/21/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0022033248,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0020076252,8/19/2020,WITHDRAWN,/  /,/  /,---,740.272.3438
OH0022380552,8/21/2020,WITHDRAWN,/  /,/  /,---,614.499.3240
OH0023209648,8/20/2020,WITHDRAWN,/  /,/  /,---,513.759.6998
OH0016501253,8/17/2020,WITHDRAWN,/  /,/  /,REP,614.296.6245
OH0023633333,8/20/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0018901171,8/18/2020,WITHDRAWN,/  /,/  /,DEM,740.972.8009
OH0022753775,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0022323705,8/12/2020,WITHDRAWN,/  /,/  /,---,614.378.6618
OH0024949604,8/20/2020,WITHDRAWN,/  /,/  /,---,614.307.1663
OH0016461928,8/17/2020,WITHDRAWN,/  /,/  /,---,740.362.8329
OH0016421806,8/20/2020,WITHDRAWN,/  /,/  /,---,740.548.6027
OH0024640244,7/29/2020,WITHDRAWN,/  /,/  /,---,614.313.4882
OH0018187504,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0016483990,8/17/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0016488873,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0024817850,8/18/2020,WITHDRAWN,/  /,/  /,---,732.986.7372
OH0022440488,8/19/2020,WITHDRAWN,/  /,/  /,---,440.241.2353
OH0023933776,8/20/2020,WITHDRAWN,/  /,/  /,---,614.441.1714
OH0022805670,8/20/2020,WITHDRAWN,/  /,/  /,---,614.499.4315
OH0016487537,8/20/2020,WITHDRAWN,/  /,/  /,---,740.965.1805
OH0025101734,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0025101735,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0024342351,8/19/2020,WITHDRAWN,/  /,/  /,---,614.843.4328
OH0021890030,8/19/2020,WITHDRAWN,/  /,/  /,---,832.797.6740
OH0021045211,8/20/2020,WITHDRAWN,/  /,/  /,---,614.622.4138
OH0021907930,8/24/2020,WITHDRAWN,/  /,/  /,---,614.946.5646
OH0016469149,8/18/2020,WITHDRAWN,/  /,/  /,---,614.314.5253
OH0020246812,8/20/2020,WITHDRAWN,/  /,/  /,---,614.596.9446
OH0024870238,8/20/2020,WITHDRAWN,/  /,/  /,---,614.254.1586
OH0019052666,7/29/2020,WITHDRAWN,/  /,/  /,---, 
OH0020144208,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0020144050,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016497862,8/11/2020,WITHDRAWN,/  /,/  /,---, 
OH0023421422,8/14/2020,WITHDRAWN,/  /,/  /,---,419.961.3189
OH0025031788,8/24/2020,WITHDRAWN,/  /,/  /,---,330.926.6446
OH0019486702,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0023821836,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0018838721,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0023869856,8/19/2020,WITHDRAWN,/  /,/  /,---,412.523.6153
OH0016486797,8/17/2020,WITHDRAWN,/  /,/  /,---,740.549.1213
OH0023294353,8/12/2020,WITHDRAWN,/  /,/  /,DEM,614.429.8802
OH0016466451,8/14/2020,WITHDRAWN,/  /,/  /,DEM,740.815.6429
OH0023637271,8/12/2020,WITHDRAWN,/  /,/  /,---,614.570.4269
OH0025299978,8/24/2020,WITHDRAWN,/  /,/  /,DEM,614.560.1084
OH0022729359,8/24/2020,WITHDRAWN,/  /,/  /,---,614.923.7922
OH0023120856,8/24/2020,WITHDRAWN,/  /,/  /,---,614.923.7922
OH0023681471,8/19/2020,WITHDRAWN,/  /,/  /,---,304.382.7874
OH0016468853,8/21/2020,WITHDRAWN,/  /,/  /,---,614.659.0963
OH0023493410,8/21/2020,WITHDRAWN,/  /,/  /,---,740.513.1287
OH0022751401,8/20/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0016459129,8/17/2020,WITHDRAWN,/  /,/  /,DEM,740.938.4169
OH0022289468,8/20/2020,WITHDRAWN,/  /,/  /,---,614.266.5122
OH0022160947,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0022071804,8/18/2020,WITHDRAWN,/  /,/  /,---,614.762.1288
OH0016474081,8/18/2020,WITHDRAWN,/  /,/  /,---,614.208.5664
OH0022123950,8/21/2020,WITHDRAWN,/  /,/  /,---,682.300.8018
OH0018575126,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0018173884,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0023003020,8/19/2020,WITHDRAWN,/  /,/  /,---,330.592.3789
OH0021275564,8/24/2020,WITHDRAWN,/  /,/  /,DEM,614.580.7006
OH0023065917,8/7/2020,WITHDRAWN,/  /,/  /,---,740.815.1053
OH0024764389,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0019953484,8/19/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0024274845,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0022883005,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0024870137,8/19/2020,WITHDRAWN,/  /,/  /,---,614.477.8709
OH0024834763,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0024827055,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016445010,8/21/2020,WITHDRAWN,/  /,/  /,DEM,919.308.2074
OH0025412346,8/18/2020,WITHDRAWN,/  /,/  /,---,716.310.1977
OH0023076256,8/18/2020,WITHDRAWN,/  /,/  /,---,419.788.5210
OH0023076216,8/18/2020,WITHDRAWN,/  /,/  /,---,419.788.5210
OH0018878929,8/13/2020,WITHDRAWN,/  /,/  /,---,614.799.2308
OH0016441467,8/18/2020,WITHDRAWN,/  /,/  /,---,740.417.6522
OH0016440526,8/11/2020,WITHDRAWN,/  /,/  /,---,740.803.0920
OH0025432301,8/18/2020,WITHDRAWN,/  /,/  /,---,740.879.3508
OH0025218657,8/19/2020,WITHDRAWN,/  /,/  /,---,740.407.0462
OH0019480350,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0016452388,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0016451151,8/18/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0025299950,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0016418833,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0018657195,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0018657202,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016492076,8/21/2020,WITHDRAWN,/  /,/  /,---,740.936.0501
OH0016495338,8/24/2020,WITHDRAWN,/  /,/  /,REP,614.888.5739
OH0016445799,8/20/2020,WITHDRAWN,/  /,/  /,---,740.972.3903
OH0016423256,8/17/2020,WITHDRAWN,/  /,/  /,---,540.514.2888
OH0024342321,8/7/2020,WITHDRAWN,/  /,/  /,---, 
OH0021436902,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0022263821,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0022751449,8/19/2020,WITHDRAWN,/  /,/  /,---,740.975.5645
OH0022751450,8/19/2020,WITHDRAWN,/  /,/  /,---,740.975.5644
OH0016509847,8/13/2020,WITHDRAWN,/  /,/  /,---,740.965.2025
OH0023411358,8/24/2020,WITHDRAWN,/  /,/  /,DEM,419.619.5600
OH0021426307,8/20/2020,WITHDRAWN,/  /,/  /,NON,614.307.5512
OH0021426308,8/20/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0021780377,8/20/2020,WITHDRAWN,/  /,/  /,DEM,330.671.5101
OH0025335744,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0023149201,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016511382,8/11/2020,WITHDRAWN,/  /,/  /,---,614.579.4593
OH0022699283,8/20/2020,WITHDRAWN,/  /,/  /,---,330.904.1005
OH0025110155,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0022083919,8/11/2020,WITHDRAWN,/  /,/  /,---,740.369.3866
OH0025387611,8/24/2020,WITHDRAWN,/  /,/  /,---,614.615.5654
OH0016418358,8/21/2020,WITHDRAWN,/  /,/  /,---,440.781.7053
OH0024678137,7/29/2020,WITHDRAWN,/  /,/  /,---, 
OH0016507164,8/20/2020,WITHDRAWN,/  /,/  /,NON,740.881.5902
OH0016507162,8/20/2020,WITHDRAWN,/  /,/  /,NON,740.881.5902
OH0025138963,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0016486879,8/20/2020,WITHDRAWN,/  /,/  /,---,614.638.5979
OH0016462182,8/18/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0016437439,8/24/2020,WITHDRAWN,/  /,/  /,---,614.865.1726
OH0022437587,8/20/2020,WITHDRAWN,/  /,/  /,---,614.787.2519
OH0024444360,8/6/2020,WITHDRAWN,/  /,/  /,---,614.202.1302
OH0023906967,8/20/2020,WITHDRAWN,/  /,/  /,---,614.787.3711
OH0025432415,8/17/2020,WITHDRAWN,/  /,/  /,---,614.313.9184
OH0016465240,8/20/2020,WITHDRAWN,/  /,/  /,---,614.530.3039
OH0021897615,8/20/2020,WITHDRAWN,/  /,/  /,REP, 
OH0023853131,8/18/2020,WITHDRAWN,/  /,/  /,---,614.890.5359
OH0021314200,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0016421520,8/24/2020,WITHDRAWN,/  /,/  /,---, 
OH0024314625,8/19/2020,WITHDRAWN,/  /,/  /,---,703.609.8568
OH0019659788,8/19/2020,WITHDRAWN,/  /,/  /,---,614.738.9931
OH0023850292,8/19/2020,WITHDRAWN,/  /,/  /,DEM,614.657.2013
OH0022414505,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0016431266,7/29/2020,WITHDRAWN,/  /,/  /,DEM,614.746.3907
OH0016487615,7/29/2020,WITHDRAWN,/  /,/  /,---,614.325.8438
OH0016507057,8/13/2020,WITHDRAWN,/  /,/  /,DEM,740.881.5772
OH0021793320,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0024226697,8/21/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0021508098,8/24/2020,WITHDRAWN,/  /,/  /,---,614.245.5547
OH0023965034,8/21/2020,WITHDRAWN,/  /,/  /,---,614.592.5389
OH0021893233,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0021043124,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0024650194,8/20/2020,WITHDRAWN,/  /,/  /,---,614.374.0045
OH0024757162,8/20/2020,WITHDRAWN,/  /,/  /,---,614.371.2878
OH0021687206,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0025119318,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0022026438,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0025010932,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0023450436,8/21/2020,WITHDRAWN,/  /,/  /,---,312.515.4743
OH0023210805,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0025304777,8/20/2020,WITHDRAWN,/  /,/  /,---,614.302.1096
